FileName,PSL-Time taken(2loops+unfoldedTraces),PSL-Size(2loops+unfoldedTraces),PSL-Formula Generated(2loops+unfoldedTraces),LTL-Time taken,LTL-Size,LTL-Formula Generated,Frequency of Size DataPoint
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:9;vars:1.trace,481.5677716732025,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:15;vars:1.trace,506.58031725883484,5,((x0 & (X x0)) -> (X (X x0))),121.43688932992518,5,(x0 -> ((X x0) -> (X (X x0)))),51
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/50traces;len:7;vars:1.trace,508.85616087913513,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/25traces;len:11;vars:5.trace,513.5681159496307,5,((x0 . x1) |-> x2),69.93721554428339,6,((X (X x4)) | ((F x4) -> (X x4))),17
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/25traces;len:9;vars:2.trace,527.1977136135101,5,((* (x0 . x0)) |-> x1),534.9161954540759,7,((x0 U (x0 & (! (x0 U x1)))) -> (x0 & (! (x0 U x1)))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/50traces;len:7;vars:2.trace,532.8149774074554,5,((* (true . true)) |-> x0),1604.214055008255,7,((X x0) U ((X (X x0)) & (G ((X (X x0)) -> x0)))),17
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/100traces;len:15;vars:2.trace,541.1811397075653,4,((x0 . x0) |-> x1),215.22769371885806,5,(x0 -> (X (x0 -> x1))),15
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:5;vars:2.trace,544.2973153591156,5,((* (x0 . x0)) |-> (X x0)),881.6626153914258,7,((x0 & (X x0)) -> (X (X (X (X x0))))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:9;vars:2.trace,554.993085861206,5,((* (true . true)) |-> x0),870.2400126000866,7,((X x0) & (G (x0 U (X (x0 & (X x0)))))),17
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/100traces;len:15;vars:3.trace,588.2650878429413,5,(G ((X x1) & x0)),140.0220498079434,5,(G (x0 & (X x1))),51
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:5;vars:1.trace,589.5331614017487,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:5;vars:2.trace,596.61327958107,5,((* (true . true)) |-> x0),1557.9132024869323,7,((X x0) & ((X x0) U (G (x0 -> (X (X x0)))))),17
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/100traces;len:5;vars:3.trace,602.423898935318,5,((* (x0 . x0)) |-> x1),2000,,,16
allTests/generatedTracesFromPSL/smallTests/23.trace,622.881284236908,5,((* (true . true)) |-> x0),772.3130900617689,7,((X x0) & ((X x0) U (G (x0 -> (X (X x0)))))),17
allTests/generatedTracesFromPSL/smallTests/08.trace,626.3580131530762,5,((* (x0 . x0)) |-> x1),2000,,,16
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/100traces;len:15;vars:2.trace,651.7687513828278,5,(G (x0 & (X x1))),156.77806664071977,5,(G (x0 U (x0 & x1))),51
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/50traces;len:7;vars:2.trace,663.0458869934082,5,((* (x0 . x0)) |-> x1),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:7;vars:5.trace,723.6825711727142,6,((x0 U ((X x2) & x2)) -> x2),163.47920364607126,6,((x0 U (x2 & (X x2))) -> x2),6
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:11;vars:2.trace,742.9439623355865,5,((* (true . true)) |-> x0),838.0854071257636,7,(X ((X (X x0)) U ((x0 & (X x0)) & (X (X x0))))),17
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:7;vars:2.trace,767.4258425235748,5,(G (x0 & (X x1))),328.207411641255,5,(G (x0 & (X x1))),51
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/250traces;len:11;vars:2.trace,843.2802677154541,5,((G x0) & (X x1)),220.1940894499421,5,(G (x0 & (X x1))),51
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:7;vars:3.trace,857.9577684402466,5,(G ((X x1) & x0)),262.5865814695135,5,(G (x0 & (X x1))),51
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/50traces;len:9;vars:3.trace,869.5000796318054,5,((x0 . x1) |-> x2),129.4284001775086,6,(x0 -> (X (x1 -> x2))),17
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/25traces;len:9;vars:4.trace,888.2807302474976,6,((x3 -> (X x3)) U (! x0)),197.72374785598367,6,((x3 -> (X x3)) U (! x0)),6
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:3;vars:1.trace,899.4919497966766,6,(((* (true . true)) |-> x0) & ((* (true . true)) |-> x0)),185.92551074083894,7,((X x0) & (G (x0 | (X (X (X x0)))))),2
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:15;vars:2.trace,923.2578024864197,5,((* (true . true)) |-> x0),728.7620027987286,7,((X x0) & (G ((X x0) | (G x1)))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/50traces;len:9;vars:2.trace,923.5409941673279,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/50traces;len:11;vars:1.trace,1048.299987077713,5,((* (true . true)) |-> x0),640.2856220612302,7,((X x0) & (G ((X x0) -> (X (X (X x0)))))),17
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/25traces;len:15;vars:4.trace,1050.3061745166779,5,((x0 . x1) |-> x2),177.45837465953082,6,(x0 -> (X (x1 -> x2))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:13;vars:1.trace,1070.8405294418335,5,((* (true . true)) |-> x0),150.84025525767356,6,((X x0) & (G (x0 | (X (X x0))))),17
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:9;vars:2.trace,1082.3740293979645,6,((x0 U (x1 & x0)) -> (X x1)),157.45673872251064,6,((x0 U (x0 & x1)) -> (X x1)),6
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:11;vars:1.trace,1103.1940381526947,5,((* (true . true)) |-> x0),762.5508887870237,8,((X (X (X x0))) & ((X (X x0)) & (G ((X x0) U x0)))),1
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:9;vars:3.trace,1106.250576019287,5,(G ((X x1) & x0)),448.04873885400593,5,(G (x0 & (X x1))),51
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/100traces;len:7;vars:2.trace,1121.5868196487427,5,((* (x0 . x0)) |-> x1),2000,,,16
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/50traces;len:9;vars:1.trace,1136.7065467834473,5,((* (true . true)) |-> x0),99.3141250833869,6,((X x0) & (G (x0 -> (X (X x0))))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:7;vars:1.trace,1158.6231853961945,5,((* (true . true)) |-> x0),773.7475945549086,7,((X x0) & (X (G (x0 -> (X (X x0)))))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:7;vars:2.trace,1184.2681849002838,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/25traces;len:9;vars:2.trace,1227.8623597621918,5,((* (x0 . x0)) |-> (X x0)),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/250traces;len:15;vars:2.trace,1354.3909578323364,4,((x0 . x0) |-> x1),361.15393697749823,5,(x0 -> (X (x0 -> x1))),15
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/25traces;len:13;vars:4.trace,1482.9947474002838,5,((x0 . x1) |-> x2),105.54504634812474,6,(x0 -> (X (x1 -> x2))),17
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:5;vars:1.trace,1487.7140471935272,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:7;vars:2.trace,1519.019740819931,5,((* (x0 . x0)) |-> (X x0)),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/25traces;len:15;vars:2.trace,1526.574786901474,5,((* (x0 . x0)) |-> x1),816.2759619336575,7,((x0 & (X x0)) -> (x1 & (X x1))),17
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/250traces;len:13;vars:2.trace,1565.7561025619507,5,(x0 U (G (x1 & x0))),283.42552902176976,5,(G (x0 & (X x1))),51
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/250traces;len:5;vars:2.trace,1622.284589767456,5,((* (x0 . x0)) |-> x1),2000,,,16
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:5;vars:2.trace,1663.859822511673,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/250traces;len:5;vars:3.trace,1719.8737523555756,5,((* (x0 . x0)) |-> x1),2000,,,16
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/50traces;len:11;vars:2.trace,1769.294888496399,5,((* (true . true)) |-> x0),2000,,,16
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/50traces;len:13;vars:3.trace,2000,,,147.10031055193394,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/50traces;len:15;vars:3.trace,2000,,,191.32639250624925,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/100traces;len:9;vars:3.trace,2000,,,224.81904109288007,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:13;vars:4.trace,2000,,,228.30337717197835,6,(x3 -> ((F (G x1)) -> x1)),11
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:15;vars:4.trace,2000,,,262.256860579364,6,((G (x1 U x2)) -> (X x2)),11
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/100traces;len:11;vars:3.trace,2000,,,268.20833235327154,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/50traces;len:13;vars:3.trace,2000,,,283.38944033998996,6,((x0 -> (X x1)) U (X (x0 -> (X x1)))),11
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/250traces;len:7;vars:3.trace,2000,,,341.2186154825613,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/50traces;len:15;vars:4.trace,2000,,,345.7534627756104,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/100traces;len:9;vars:4.trace,2000,,,450.8756958236918,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/250traces;len:15;vars:3.trace,2000,,,451.4971494721249,5,(x0 U (x0 & (G x1))),6
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:11;vars:2.trace,2000,,,469.14340596832335,5,(G (x0 & (X x1))),6
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/25traces;len:15;vars:1.trace,2000,,,471.42443009931594,7,((X x0) & ((X x0) U (G (x0 -> (X (X x0)))))),6
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/100traces;len:15;vars:3.trace,2000,,,510.105380541645,6,(x0 -> (X (x1 -> x2))),11
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/25traces;len:15;vars:5.trace,2000,,,511.80690569616854,7,(X (x1 -> (X (x2 -> x3)))),6
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:13;vars:2.trace,2000,,,543.6207607677206,5,(x0 U (G (x0 & x1))),6
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:13;vars:3.trace,2000,,,550.2835804093629,5,(G (x0 & (X x1))),6
allTests/generatedTracesFromPSL/(((x0 . x1) *) |-> x2)/25traces;len:11;vars:3.trace,2000,,,595.7269552769139,7,((x0 & (X x1)) -> (G x2)),6
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/25traces;len:5;vars:4.trace,2000,,,688.9905128516257,7,(G ((x1 U ((X x1) -> x3)) -> ((X x1) -> x3))),6
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/100traces;len:9;vars:2.trace,2000,,,695.1860004011542,7,((X (x1 | (x0 -> (G x1)))) U (x0 -> (G x1))),6
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:7;vars:4.trace,2000,,,935.1248651249334,8,((X (x1 & (X x2))) -> ((X x2) U x3)),1
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:15;vars:2.trace,2000,,,947.0615029232576,5,(x0 U (G (x0 & x1))),6
allTests/generatedTracesFromPSL/((true *) |-> (x0 & (X x1)))/500traces;len:15;vars:3.trace,2000,,,982.7019780557603,5,(G (x0 & (X x1))),6
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:9;vars:4.trace,2000,,,1530.1442541172728,7,(x2 | (X ((X x2) -> ((X x2) U x3)))),6
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/100traces;len:9;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:13;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:13;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:15;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:15;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:7;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:7;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/250traces;len:9;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:13;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:13;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:15;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:15;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:3;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:3;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:5;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:5;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:7;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:7;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((true . true) *) |-> x0)/500traces;len:9;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:11;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:11;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:13;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:13;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:15;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:15;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:5;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:5;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:7;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:7;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:9;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/100traces;len:9;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:11;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:11;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:13;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:13;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:15;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:15;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:5;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:5;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:7;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:7;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:9;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/250traces;len:9;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/25traces;len:15;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:11;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:11;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:13;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:5;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:5;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:7;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:7;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:9;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/500traces;len:9;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:11;vars:4.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:11;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:13;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . (x1 . x2)) *) |-> x3)/50traces;len:15;vars:5.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:13;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:13;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:15;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:5;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:7;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:7;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/100traces;len:9;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:13;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:13;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:15;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:15;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:5;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:7;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:7;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/250traces;len:9;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/25traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:13;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:13;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:15;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:15;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:5;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:5;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:7;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:7;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/500traces;len:9;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:11;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:11;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:13;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:13;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:15;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:15;vars:2.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> (X x0))/50traces;len:9;vars:1.trace,2000,,,2000,,,185
allTests/generatedTracesFromPSL/(((x0 . x0) *) |-> x1)/100traces;len:11;vars:3.trace,2000,,,2000,,,185
